index,depth,file,result,hash,total_meas,measurements,img_width,img_height,n_two_qubit_gates,n_one_qubit_gates,amount_gates,file_size_bytes,n_barriers
366,8,./data/images/366.png,"[0.003, 0.048, 0.284, 0.04, 0.016, 0.01, 0.078, 0.521, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",8534bebec216a3f7503e12b6d6283cdb,4,"[0, 1, 2, 3]",582,339,0,20,"{""z"": 5, ""ry"": 4, ""x"": 6, ""h"": 5}",17443,0
367,8,./data/images/367.png,"[0.002, 0.007, 0.002, 0.053, 0.009, 0.042, 0.748, 0.137, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1678315fa1feb98b37f13abff44c2d8f,4,"[0, 1, 2, 4]",582,339,0,20,"{""z"": 5, ""ry"": 4, ""x"": 6, ""h"": 5}",17318,0
368,7,./data/images/368.png,"[0.001, 0.001, 0.05, 0.252, 0.085, 0.039, 0.02, 0.012, 0.007, 0.02, 0.493, 0.007, 0.007, 0.004, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",29304fc1e8e6d4388b1c6f99c4795a44,4,"[0, 1, 3, 4]",534,339,0,20,"{""z"": 5, ""ry"": 4, ""x"": 6, ""h"": 5}",17337,0
369,8,./data/images/369.png,"[0.047, 0.032, 0.02, 0.026, 0.328, 0.547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",75da6c40e0b93541aa8ed444f318d3ff,4,"[0, 2, 3, 4]",534,339,0,20,"{""z"": 5, ""ry"": 4, ""x"": 6, ""h"": 5}",17337,0
370,8,./data/images/370.png,"[0.003, 0.01, 0.019, 0.03, 0.049, 0.092, 0.511, 0.286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4daba05ab5d10c1aabdeefc571fd4fbc,4,"[1, 2, 3, 4]",534,339,0,20,"{""z"": 5, ""ry"": 4, ""x"": 6, ""h"": 5}",17150,0
371,8,./data/images/371.png,"[0.267, 0.048, 0.487, 0.09, 0.023, 0.022, 0.004, 0.03, 0.003, 0.003, 0.002, 0.003, 0.015, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",41806b3ed296b1986b6c4bdfe0b8eccc,5,"[0, 1, 2, 3, 4]",582,339,0,20,"{""z"": 5, ""ry"": 4, ""x"": 6, ""h"": 5}",18402,0
186,15,./data/images/186.png,"[0.382, 0.618, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0480aa59fd1f2e659bb0b353ad1ad8a9,1,[0],920,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",21606,0
187,15,./data/images/187.png,"[0.507, 0.493, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",ae37152b0a8c35cfc113bfd871692ab2,1,[1],920,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",21381,0
188,15,./data/images/188.png,"[0.477, 0.523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4017cfd58a732a53bf4efb79b85ee78f,1,[2],920,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",21347,0
189,16,./data/images/189.png,"[0.051, 0.949, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",bc04c2e716c74e9bc0b0f9878312b92e,1,[3],920,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",21208,0
190,16,./data/images/190.png,"[0.008, 0.992, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",d78491619108d3203bbaae096319cd2b,1,[4],920,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",21127,0
191,15,./data/images/191.png,"[0.343, 0.306, 0.168, 0.183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",304c46e281724835fef3b22c6245dbaa,2,"[0, 1]",968,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",22831,0
192,15,./data/images/192.png,"[0.319, 0.164, 0.193, 0.324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",f373d87e8e4899ca313e1e13eab5cbb7,2,"[0, 2]",968,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",22779,0
193,16,./data/images/193.png,"[0.028, 0.014, 0.348, 0.61, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",a1c64ac95865ce1692b0959f29296be5,2,"[0, 3]",968,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",22790,0
194,16,./data/images/194.png,"[0.003, 0.636, 0.002, 0.359, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",b7da785964963c0ad7ee43e326b9f122,2,"[0, 4]",968,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",22802,0
195,15,./data/images/195.png,"[0.31, 0.273, 0.212, 0.205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",f0adc92a6b01610fdecbb360cc365183,2,"[1, 2]",968,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",22667,0
196,16,./data/images/196.png,"[0.028, 0.484, 0.026, 0.462, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1ea4ef56367d47eb5af5ea5d6ba9ac2b,2,"[1, 3]",968,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",22587,0
197,16,./data/images/197.png,"[0.004, 0.008, 0.492, 0.496, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",76a0662c4bbbf4bd1308512b9008c2bc,2,"[1, 4]",968,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",22590,0
198,16,./data/images/198.png,"[0.016, 0.456, 0.025, 0.503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",59797aa4d1702eee60bd6b2ff3a88779,2,"[2, 3]",968,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",22551,0
199,16,./data/images/199.png,"[0.004, 0.004, 0.482, 0.51, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",9c94544dd2ef747f7bd4635285590aa4,2,"[2, 4]",968,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",22558,0
200,16,./data/images/200.png,"[0.056, 0.003, 0.941, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",ea1a526cd4c462263247887f5cc7b356,2,"[3, 4]",968,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",22424,0
201,15,./data/images/201.png,"[0.047, 0.159, 0.032, 0.26, 0.17, 0.03, 0.038, 0.264, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3e612cea26a87a5776fa6e397be9ac8b,3,"[0, 1, 2]",1016,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",24188,0
202,16,./data/images/202.png,"[0.011, 0.005, 0.018, 0.309, 0.016, 0.161, 0.186, 0.294, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",78ffcabef050c115d57ab4c03cee2e54,3,"[0, 1, 3]",1016,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",24247,0
203,16,./data/images/203.png,"[0.001, 0.001, 0.004, 0.174, 0.328, 0.173, 0.002, 0.317, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4d2d15d17bc4f3d7731d51d5cabbd13a,3,"[0, 1, 4]",1016,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",24188,0
204,16,./data/images/204.png,"[0.01, 0.006, 0.013, 0.017, 0.284, 0.203, 0.165, 0.302, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",f37362e85c6d86edb6611b8d02d2a771,3,"[0, 2, 3]",1016,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",24196,0
205,16,./data/images/205.png,"[0.003, 0.001, 0.005, 0.184, 0.188, 0.316, 0.007, 0.296, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",505e9a787ef5a93c2f1299ff9f40ebfb,3,"[0, 2, 4]",1016,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",24139,0
206,16,./data/images/206.png,"[0.006, 0.004, 0.026, 0.016, 0.594, 0.354, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",eb3cd1826bd22c769afbf2f89a2ad975,3,"[0, 3, 4]",1016,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",24160,0
207,16,./data/images/207.png,"[0.011, 0.015, 0.011, 0.01, 0.188, 0.309, 0.265, 0.191, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",82e586de679625f1e9da29b85c7fe61f,3,"[1, 2, 3]",1016,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",24082,0
208,16,./data/images/208.png,"[0.003, 0.004, 0.32, 0.191, 0.279, 0.002, 0.201, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",90b1f15060dbcf32d43ad6020b27be96,3,"[1, 2, 4]",1016,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",24028,0
209,16,./data/images/209.png,"[0.004, 0.009, 0.002, 0.027, 0.016, 0.473, 0.469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",fb7d6f86c012eac7d74aaf19d0cbfcd2,3,"[1, 3, 4]",1016,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",23959,0
210,16,./data/images/210.png,"[0.003, 0.006, 0.037, 0.021, 0.46, 0.473, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",9afb99fb9c02322c1e377334a685cc65,3,"[2, 3, 4]",1016,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",23918,0
211,16,./data/images/211.png,"[0.002, 0.168, 0.022, 0.005, 0.265, 0.038, 0.01, 0.006, 0.024, 0.044, 0.256, 0.003, 0.153, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",a55bd90120f6581caa1a446bd0e44e93,4,"[0, 1, 2, 3]",1065,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",25494,0
212,16,./data/images/212.png,"[0.003, 0.272, 0.002, 0.272, 0.003, 0.158, 0.035, 0.022, 0.149, 0.033, 0.001, 0.046, 0.001, 0.001, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",239c7a442b71caa29fa2202ca1d67515,4,"[0, 1, 2, 4]",1065,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",25486,0
213,16,./data/images/213.png,"[0.002, 0.014, 0.021, 0.001, 0.003, 0.002, 0.002, 0.189, 0.004, 0.308, 0.009, 0.151, 0.294, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",d205fab2034747d3f119a052f610a2a2,4,"[0, 1, 3, 4]",1065,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",25582,0
214,16,./data/images/214.png,"[0.005, 0.001, 0.002, 0.002, 0.017, 0.015, 0.003, 0.296, 0.191, 0.006, 0.169, 0.293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",b5eb236a6fde77c536587786ec88bc3a,4,"[0, 2, 3, 4]",1065,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",25491,0
215,16,./data/images/215.png,"[0.002, 0.005, 0.002, 0.001, 0.009, 0.017, 0.008, 0.286, 0.193, 0.002, 0.001, 0.182, 0.292, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6840bd6853022d060e9f511c40055e81,4,"[1, 2, 3, 4]",1065,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",25364,0
216,16,./data/images/216.png,"[0.001, 0.002, 0.013, 0.023, 0.26, 0.001, 0.002, 0.041, 0.001, 0.138, 0.002, 0.01, 0.001, 0.272, 0.035, 0.022, 0.157, 0.009, 0.003, 0.007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3c3e867afc20eecb71d3c52627ba9eb6,5,"[0, 1, 2, 3, 4]",1113,339,8,31,"{""swap"": 5, ""x"": 10, ""z"": 9, ""ry"": 4, ""h"": 8, ""cz"": 3}",26751,0
217,1,./data/images/217.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",54d2772a13876bb267ec9627eeaae2f6,1,[0],196,339,0,2,"{""x"": 1, ""z"": 1}",6881,0
218,2,./data/images/218.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",66b8381a459c626aea2a3b98438c7c47,1,[1],196,339,0,2,"{""x"": 1, ""z"": 1}",6810,0
219,1,./data/images/219.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",58b05a4ce1280d26a85c03ae709bfdbe,1,[2],196,339,0,2,"{""x"": 1, ""z"": 1}",6748,0
220,1,./data/images/220.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",fb5300e73d49ccddf8650b01171cdf48,1,[3],196,339,0,2,"{""x"": 1, ""z"": 1}",6660,0
221,2,./data/images/221.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4e0ef3ed75c2f144a38fcbabf86584e3,1,[4],196,339,0,2,"{""x"": 1, ""z"": 1}",6508,0
222,2,./data/images/222.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",d8779e4115a9b4573d4fb25c675156a1,2,"[0, 1]",244,339,0,2,"{""x"": 1, ""z"": 1}",8202,0
223,1,./data/images/223.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5e15ea1a227baaab413797a40196521a,2,"[0, 2]",244,339,0,2,"{""x"": 1, ""z"": 1}",8220,0
224,1,./data/images/224.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",dd2207ac9ff27c8dbb5820c471cff447,2,"[0, 3]",244,339,0,2,"{""x"": 1, ""z"": 1}",8185,0
225,2,./data/images/225.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",7a00bf1e70458bec671b98ab9c3b477e,2,"[0, 4]",244,339,0,2,"{""x"": 1, ""z"": 1}",8183,0
226,2,./data/images/226.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",fa7ce93126287e09ec21c9c1e6dbcab2,2,"[1, 2]",244,339,0,2,"{""x"": 1, ""z"": 1}",8114,0
227,2,./data/images/227.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",739f4f8665b0f23ab99f03c5ee6f84ed,2,"[1, 3]",244,339,0,2,"{""x"": 1, ""z"": 1}",8092,0
228,2,./data/images/228.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",ae584fc8a096d421728a4a777d5a7ddb,2,"[1, 4]",244,339,0,2,"{""x"": 1, ""z"": 1}",8094,0
229,1,./data/images/229.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2fd514e60d680dd783c9bd86b8405f34,2,"[2, 3]",244,339,0,2,"{""x"": 1, ""z"": 1}",8031,0
230,2,./data/images/230.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",ff5a3ad3dca5e98289ee9b76f8792ac8,2,"[2, 4]",244,339,0,2,"{""x"": 1, ""z"": 1}",8030,0
231,2,./data/images/231.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2c3e57e48419ae3fd8b167b9ed8d2bb9,2,"[3, 4]",244,339,0,2,"{""x"": 1, ""z"": 1}",7927,0
232,2,./data/images/232.png,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",f45a280b3f74ad93e47faf3b5b4c445d,3,"[0, 1, 2]",292,339,0,2,"{""x"": 1, ""z"": 1}",9523,0
